,day21_5,day3_4,day63_2,day7_1,day7_3,day3_1,day35_1,day63_1,day63_3,day3_5,day49_2,day49_5,day14_1,day14_2,day35_4,day49_3,day7_4,day3_2,day35_3,day49_4,day63_4,day7_5,day21_4,day14_3,day21_1,day21_2,day35_2,day49_1,day7_2,day14_4,day3_3,day63_5
1ec12548cafe627d1212ffa9f9ef24c3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ec518c960cbd495693f49ca67834f31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ec599b89c0e84731091350196a0d2f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ece0d7fc6bda17bffaead1ec2486d29,1,0,0,0,0,0,17,0,6,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0
1ed0308c0b009f0b03a4bbd9d4bc7dce,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ed284f8083512c4881e849cbc6ac1a8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0
1ed85db1c33f355ce3aaa25cffa987ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1ee2f9d61e1b7344383b781ef2d41954,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ee75378af392f1dce15fb31644e95df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ee93a9839d24b22fc2b92b873b38823,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1eeab9a74ab4def16a4d1f4f71e4c24b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1eebc9a9a74a9e6d87faf669f27fd6a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1eed3f4ac8abed1688a030deba062b0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
1eef529551f8bd635516dfa106a25289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1eefdd924be41fb0a4c5aff128294228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ef556a594a84e29120289f006d26d21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ef5eb2d83101223b0fe581e5d40e84e,0,2,13,0,27,7,3,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,4,0,0,0,0,11,0,6,2
1ef65ef37a730bab11c37871b6768472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1ef7760633e6707bb1e72979237e4977,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0
1ef938f1e0e014583ff2764f4a32ce38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1efe108326fd8891304e57b6d13b774b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1eff0d21d8747133d0a88c2c24a0be8f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1f08ea2011d161da5bf4e4a182bd4407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1f0fb234386e1532fded4e208a56c5fd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1f0fb86df65c8070fed43e6465a1eb14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
1f165fb6bc89191d285c8f83e96b6d00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0
1f1672441af15ddeac01755239d17033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f1c232ef606c16bc4ff57ac0650ce69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1f27a13d63659af26a8fdc57b716843d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f28c8ae00f9e3c5314e07f63365baad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1f2e4903a2753c4eaeccfa0361623066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1f34ac37dd0506553eb7ec1465d82a1a,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f395f477fc3633a5bd7a7bcf6ad7159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1f3b610f5d65d40123333772f4170e81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f3e822357d3098818be430eed731456,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f4fd3c2fea930dcf7ab6c402c9b1f22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f52224efb9e584c227fc6055e9a2549,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f565e85e5f4f42a9e6e2413a6cca5cb,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f5a06ed0067e8930eb59846b053d7e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1f5b09010192570ea730abdd88690f5a,2,0,1,4,3,0,18,6,0,0,4,0,0,2,21,14,0,0,0,17,5,1,7,0,3,0,16,22,3,2,5,2
1f5c677290bbfd39a91b0ec62509834b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1f63be19960151b0c932d2bca2299ec3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1f64d106e8e59225e1d5cc4cff29d4b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1f64e96f1af77b9741f67a1271931362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1f6b2da1491d8ea5903df0841cfb9e83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1f6b6368f2d463c0906e5b817a436f84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0
1f6cf1d5418139ccc08e2bb80b6fd00d,11,0,0,0,0,16,20,16,38,0,21,0,0,0,0,0,0,6,7,35,0,0,3,0,2,4,11,14,0,0,0,14
1f7275b5e378a29f925add0237307ba4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f75c7723b20617dbd3237bea40f1c55,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f76b51a7049ae4c0b9f52687d2be203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1f7d97e7b5905fc5b3581860083bc084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f7f046c2af771160d3ba83b9bef80f4,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f885db287993a44d541d1e4d43d0001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f8f50139f518271404985caca806ffe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f9192bb2816ca6025124a61187a5af3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f9400253de6a99cbab80bd90304a52c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1f9572eabb9854a59e6f765c3f2ea4e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f9e59ea098119bc74f28c0015efc3d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1f9f3e14094dd9aaa0b1e527a3920dd0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1fa19011a2789d89e55bdfc776879113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1fa60a436490c3efc797de0106c70123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1fac7db9ef21a1e305bcccc863a8bd96,4,0,0,0,0,0,0,0,0,0,17,0,0,0,11,0,0,0,0,18,8,0,18,0,0,6,3,6,5,0,0,0
1fb4513ee2a9884ac795f3f50b2ac83b,0,0,0,0,0,6,2,1,0,0,0,0,0,0,9,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,3,7
1fb89a8761338688c8b69bc74f1ccce7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1fbee11df09d4bc4924e4ee04f16593d,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1fbf456aa46b9bfaa9ec547a1ae49f67,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0
1fc01ed34eb81a4ec7cd32fe5a4708bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1fcdbb8e3c81ca62a44aa84e5c4a3234,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1fd1f3fbc0437b678ede5a76465a1326,21,3,4,0,0,3,2,37,73,10,9,30,40,8,7,31,0,3,12,38,77,21,27,24,12,0,20,3,46,10,41,58
1fd6e7e1decec8aad79c49f565865196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1fd79a6d410d4be082a84aaf0ad282af,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1fd7cc43550070fed3fd6226cf8918e3,0,0,16,50,0,0,2,0,79,41,51,0,0,0,11,0,0,1,17,0,28,0,4,4,9,0,15,0,0,20,18,29
1fdf78b6324b57b8cb51ffe48056c40f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1fe63748e0876e23b445d1e37a20fdf6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1fe938fd162a26bac7a4d5d384144f20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1fe98b139c19e203655f79065462b4b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1fec3b16392926c2780d98cfc4dfb7ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1fede564bd83a205e1f7c4424a13df60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ff16ba6d2728d180027f71f1794bdec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2001102fbf9b1d22333b46c203b8fe7b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2006b0969b918a8aa6a00eac106e8e8d,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200c2a33e85d1011633be3b0b1f4296c,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201c850d2ef6409f0b2e847e783bae74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
201da716c9f902a9e53d145c9c4f62ad,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20284bb1733d3d35cf1697c05fc629c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202cdcec7b5b526d70bd53cdbc2c00f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
202d849d323bc7ac131b60ee63570a56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20320c2cbdaa45c0a01bcd27334fc6a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2034785a784c12758067a56d833519c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2035a6fc739d1c83bcd889c01ca0bc81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2039941f5bc7939c927988f1326e21f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
203d54ab5021ce7f45606e897a4e9ae1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
20412008587e62cbadd279915eafd031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20470f9cee9d030d3c708cda8a0301a1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049dd79b5172dbf4be25ae26091171d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0
205174b82974e691b507ac7c23f1a16b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2052779ae2824126a886425350c80547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2055b61fcf0480bcfc0b24e2066d7e50,20,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,8,0,2,2,0,0,2,0,0,0
2057292236c83b40894d81485d4740f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
205e6994c202863954d33208ca44ca63,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206e1c33da40dfdfaf2f1d4d91fd4e5b,5,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
206e4c1ed2fb3e1f23ce4c0fec9ba834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071de0c443c2759e473d42ee2502f93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072c7d0b84e8a2dfc6c07be34530e36,15,0,0,0,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
207a8789a052c79ea03a3a3808396852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207c60952e8179efc004a86f64db33c6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207f3880ce05bfd328a354b19b4ef5a3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085b47edfd5f4108a07878a714f3d6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2086046116aeb8a2105a2ae5b379afa5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087ea5675e6b0cb8e26ac19fda0e51d,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20895ec777c084146b4983bdec4fa0be,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
209c03320a039a6f1087f653688fac8c,0,0,4,0,0,0,1,0,10,0,3,0,8,2,2,0,0,8,30,9,0,0,6,0,0,9,19,16,0,2,0,17
209d2a7b32e4fd9500896c1910760c01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
209daabbffda4aef3c99a6c2e538ef22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209ffccebe23260585eb4171019cde1e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
20a7717083340fab0bb2100fc77f9480,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20a99bb24af5305c887d0623e2f62150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
20aa0df459d2ed18a6d07f21a63a2a4c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20aa56cd8501c0e4b170046c7df851fc,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20b2a1cd685acf58314fb59252a14448,8,74,0,101,35,60,11,0,0,0,0,0,43,10,5,9,0,77,0,0,4,84,32,27,10,22,12,0,9,0,0,0
20b3df08cd5fac2be26a2928155bab69,19,34,0,3,13,0,0,0,0,0,0,17,0,41,0,3,0,0,0,0,3,0,22,0,0,0,0,0,13,0,0,0
20b687269d7fe516c5fc77803b55c7a8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20b6cb22d0f2165dc2daf2a80c59db85,0,0,0,5,0,0,0,0,0,0,0,0,31,60,0,0,3,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0
20babc09c6efe070257b11dd59f3d7e5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20bf67c5ff89925d18112d5b5c5f9cd8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20c586f3ee1662a6dba2ff37c6441132,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20ca1f2e50317c8dd38d34a407c0d4ed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20ce200ce26dbea9f4c0d7027ce49f94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
20d22f3ba85b4ba221ef3ad350056d35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20e04c3efc2ab373c42490f18e085f9e,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20e144f8573a4b7aefb92e5c3c19c3e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20e1c657a5c9a8f294fab1c918c14bfb,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20e1ffdaba16bb272a435974d0cbdab2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20e31fb2c277af70c0ae26e101e89347,0,0,47,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
20eaadad7c99da519015ef56b8f3a7e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20ec799e0e96c7c70611f31fa8a97daf,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20f4c4d41a3b65e1e6653230e2483b8d,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,10
20f9192b2196fe3a42460a3d20f73eb1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
20fe00127577dfaec2866622c34e1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20ff65397738989e3b99ccfaef277113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20ffdc4faf97300defa91c4bd0c9c3a4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210103819517329a90f0656fbf1639ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,9,0
210d55bdbeae73cbf5eb75d067311709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
211082aae3bf5f43805fbfe248c0bafd,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211203b60d4b3d119c409a328d9526f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
211272870cdfc60517b5eb38f7ffbd55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112a15e54088a6e01e627b50f611c8e,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211a19a2a3c019fae28ebb183b51788c,19,14,0,0,8,0,18,7,19,14,7,11,0,0,24,6,0,2,7,15,16,0,3,4,0,0,3,0,0,0,8,0
211b2b164318b12607d6de2638ebdee3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211f70bd93562b9f4c133a81adf79823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
21237ee6d6c00d2795b8eac32ef6173d,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212bcd841d0b8cde9f947d95e7a77ae0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
212ea9b4b6005bebec952a1d92e6f9f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
21395328ff5b36b9a0cd8cdcd569fd6e,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213f040c6b308ba50e2683708a882561,0,9,0,13,4,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140c597c49878f1bdbaa3c81eacdf82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141c7953f25a1c4be8b0a47a28a157f,4,0,0,6,17,10,35,38,45,0,47,116,0,0,51,16,0,0,33,49,0,0,22,10,0,31,38,40,12,12,23,18
21445dd3046243337ed9b99316055093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146c47ad9665335cf50f5f2f448b4b2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21541127d1550958969839deb9c567fd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
